,시도,점포명,주소,전화번호,위도,경도
956,경기,동탄신리천공원,경기도 화성시 동탄신리천로 264 (오산동),1522-3232,37.18381931548709,127.10731223960644
957,경기,화성향남DT,경기도 화성시 향남읍 삼천병마로 213,1522-3232,37.131948556839525,126.91000210775723
958,경기,송산그린시티,경기도 화성시 수노을중앙로 136 (새솔동),1522-3232,37.284793,126.818368
959,경기,동탄타임테라스,"경기도 화성시 동탄중앙로 220 (반송동, 메타폴리스)",1522-3232,37.204292,127.069308
960,경기,동탄IX타워,경기도 화성시 동탄첨단산업1로 27 (영천동) 동탄금강펜테리움IX타워 M8~M11호,1522-3232,37.21111373899295,127.08912861119589
961,경기,동탄역롯데R,경기도 화성시 동탄역로 160 롯데백화점 동탄점,1522-3232,37.199829040652936,127.09652425307661
962,경기,화성안녕DT,경기도 화성시 효행로 751 (안녕동),1522-3232,37.2026342484652,127.012915698922
963,경기,동탄디엠시티,"경기도 화성시 동탄대로 636-14 (영천동, 동탄역 대방디엠시티 더 센텀)",1522-3232,37.209675052899826,127.09951369757151
964,경기,화성향남2지구,"경기도 화성시 향남읍 발안양감로 187 발안양감로 187 센트럴프라자1동 108호,204호",1522-3232,37.1163585032065,126.91078567528949
965,경기,남양화성로DT,경기도 화성시 남양읍 화성로 1166 화성로 1166,1522-3232,37.21105630237535,126.81320358546414
966,경기,화성향남발안DT,경기도 화성시 향남읍 발안로 308,1522-3232,37.1334903068842,126.941212522437
967,경기,동탄호수공원,경기도 화성시 동탄대로 181 (송동),1522-3232,37.17215165644,127.10620071092708
968,경기,삼송역,경기도 고양시 덕양구 동송로 70 (삼송동),1522-3232,37.65226186576663,126.89623844379987
969,경기,원흥역,경기도 고양시 덕양구 원흥5로 25 (원흥동),1522-3232,37.64941846846435,126.87668693504605
970,경기,스타필드고양3F,경기도 고양시 덕양구 고양대로 1955 (동산동),1522-3232,37.647216,126.895577
971,경기,스타필드고양1FR,경기도 고양시 덕양구 고양대로 1955 (동산동),1522-3232,37.64697,126.895523
972,경기,고양삼송,경기도 고양시 덕양구 신원동 628-2,1522-3232,37.66367284776591,126.8912923843844
973,경기,고양DT,경기도 고양시 덕양구 호국로 1775 (고양동),1522-3232,37.7095394,126.90529470000001
974,경기,행신역,경기도 고양시 덕양구 충장로 14 (행신동),1522-3232,37.61411330095322,126.83433142731232
975,경기,원당DT,경기도 고양시 덕양구 호국로 811 (주교동),1522-3232,37.658155,126.837639
976,경기,화정,경기도 고양시 덕양구 화신로272번길 57 (화정동),1522-3232,37.63353224,126.8314538
977,경기,화정역,경기도 고양시 덕양구 화신로260번길 57 (화정동),1522-3232,37.633450960563216,126.83290635099
978,경기,고양덕은,경기도 고양시 덕양구 으뜸로 130 (덕은동),1522-3232,37.579508396875966,126.87023899255668
979,경기,고양행신,경기도 고양시 덕양구 충장로 126 (행신동),1522-3232,37.623815,126.834306
980,경기,고양원흥DT,경기도 고양시 덕양구 서오릉로663번길 8 (원흥동),1522-3232,37.636819,126.869261
981,경기,고양향동,경기도 고양시 덕양구 꽃마을로 4 (향동동),1522-3232,37.598841426922625,126.8926607166853
982,경기,지축역,경기도 고양시 덕양구 지축로 56 (지축동),1522-3232,37.649902287279666,126.91431004232291
983,경기,화정호국로,경기도 고양시 덕양구 화수로14번길 72 (화정동),1522-3232,37.641816368002175,126.82959613089208
984,경기,신흥역,경기도 성남시 수정구 산성대로 267 (신흥동),1522-3232,37.440935,127.146642
985,경기,성남위례,경기도 성남시 수정구 위례광장로 104 (창곡동),1522-3232,37.472839,127.141062
986,경기,성남이마트,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,1522-3232,37.4442471,127.14145710000002
987,경기,가천대학교,경기도 성남시 수정구 성남대로 1342 (복정동),1522-3232,37.44941,127.1272
988,경기,수진역,경기도 성남시 수정구 산성대로 223 (신흥동) 1층,1522-3232,37.4389903651714,127.14224989005
989,경기,성남태평,경기도 성남시 수정구 수정로 149 (태평동) 1~2층,1522-3232,37.442561275669,127.136588869764
990,경기,판교아이스퀘어,경기도 성남시 수정구 창업로 18(시흥동),1522-3232,37.41302843,127.098155483
991,경기,성남모란삼성,경기도 성남시 수정구 산성대로 81 (수진동),1522-3232,37.4339085932107,127.127859353725
992,경기,남위례역,경기도 성남시 수정구 위례광장로 9-9 (창곡동),1522-3232,37.4646,127.14142
993,경기,판교제2테크노밸리,경기도 성남시 수정구 창업로 54 (시흥동),1522-3232,37.41108510155048,127.09463155093412
994,경기,여주DT,경기도 여주시 세종로 358 (점봉동)_1,1522-3232,37.26613937,127.638535833
995,경기,여주P.아울렛입구,경기도 여주시 명품로 360 2004호 (상거동),1522-3232,37.24051058,127.611900111
996,경기,여주P.아울렛,경기도 여주시 명품로 360 2400호 (상거동),1522-3232,37.242436232,127.612394662
997,경기,여주프리미엄빌리지,경기도 여주시 명품1로 22-2 (상거동),1522-3232,37.2426426001696,127.615343156492
998,경기,여주남한강DT,경기도 여주시 강변북로 11 (천송동),1522-3232,37.3004139931102,127.648161642318
999,경기,여주자유CC,경기도 여주시 가남읍 자유그린길 69,1522-3232,37.2089834,127.5702741
1000,경기,서여주IC DT,경기도 여주시 세종대왕면 중부대로 2685 중부대로 2685,1522-3232,37.298135321397,127.602933616704
1001,경기,평택비전,경기도 평택시 비전5로 20-24 (비전동),1522-3232,36.99882806023261,127.11426413898152
1002,경기,평택서정DT,경기도 평택시 경기대로 1353 (서정동),1522-3232,37.066066,127.063519
1003,경기,평택안중DT,경기도 평택시 안중읍 서동대로 1459,1522-3232,36.99081604230166,126.91337572053996
1004,경기,평택로데오,경기도 평택시 중앙2로 13 (평택동),1522-3232,36.99183,127.0884
1005,경기,평택AK플라자,경기도 평택시 평택로 51 (평택동) 평택역,1522-3232,36.99189,127.085398
1006,경기,평택송탄,경기도 평택시 관광특구로 38 (서정동),1522-3232,37.06659128238811,127.06304394773583
1007,경기,평택독곡DT,경기도 평택시 경기대로 1600 (독곡동),1522-3232,37.08708158627897,127.06311996274557
1008,경기,평택이충DT,경기도 평택시 청원로 1388 (이충동),1522-3232,37.052009,127.077063
1009,경기,평택죽백DT,경기도 평택시 만세로 1707 (죽백동),1522-3232,37.013806597867,127.113461238319
1010,경기,평택청북DT,경기도 평택시 청북읍 안청로2길 86,1522-3232,37.0201732740776,126.915001051696
1011,경기,평택고덕에듀타운,경기도 평택시 고덕로 245 (고덕동),1522-3232,37.036367066190806,127.02738305260855
1012,경기,평택대DT,경기도 평택시 서동대로 3847 (용이동),1522-3232,36.9933627,127.1346334
1013,경기,평택고덕,경기도 평택시 고덕면 고덕여염9길 38,1522-3232,37.04023606708466,127.05118600287514
1014,경기,평택이마트,경기도 평택시 영신로 29 (지제동),1522-3232,37.020935196361826,127.07601087256849
1015,경기,평택세교DT,경기도 평택시 경기대로 625 (세교동),1522-3232,37.007340586669855,127.07879779759615
1016,경기,평택팽성DT,경기도 평택시 팽성읍 팽성로 221 경기도 평택시 팽성읍 팽성로 221,1522-3232,36.95483635792418,127.05995668670255
1017,경기,평택비전DT,경기도 평택시 비전4로 180 (비전동),1522-3232,37.011253841642144,127.10463089994097
1018,경기,주엽강선,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을13단지아파트)",1522-3232,37.6663259773628,126.76678869014237
1019,경기,일산가로수길,경기도 고양시 일산서구 주엽로 80 (대화동),1522-3232,37.6657119408568,126.75717935238349
1020,경기,일산가구단지,경기도 고양시 일산서구 하이파크2로 67 (덕이동),1522-3232,37.69956957737873,126.75667208933966
1021,경기,일산덕이DT,경기도 고양시 일산서구 탄중로 106 (덕이동),1522-3232,37.691947341140334,126.7566743221291
1022,경기,일산후곡,경기도 고양시 일산서구 일산로 541 (일산동),1522-3232,37.6773867,126.76756990000001
1023,경기,더타운몰킨텍스,경기도 고양시 일산서구 킨텍스로 171,1522-3232,37.661728531012784,126.74388688856913
1024,경기,일산탄현제니스,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151),1522-3232,37.69416901003098,126.76369684646278
1025,경기,대화역,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)",1522-3232,37.6753761,126.7481894
1026,경기,일산주엽,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)",1522-3232,37.669903,126.762657
1027,경기,현대킨텍스,경기도 고양시 일산서구 호수로 817 (대화동),1522-3232,37.668128,126.751207
1028,경기,문촌사거리,경기도 고양시 일산서구 중앙로 1470 (주엽동),1522-3232,37.672648304725364,126.75661266760485
1029,경기,일산탄현동,경기도 고양시 일산서구 일현로 91 (탄현동),1522-3232,37.6951672,126.7644783
1030,경기,풍무역DT,경기도 김포시 김포대로 657 (풍무동),1522-3232,37.610369792,126.737528226
1031,경기,풍무사거리DT,경기도 김포시 풍무로 137,1522-3232,37.607844974,126.72283694
1032,경기,김포아이앤씨,경기도 김포시 태장로 779 (장기동),1522-3232,37.638769,126.680464
1033,경기,김포구래,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)",1522-3232,37.645803,126.629073
1034,경기,김포장기커낼,"경기도 김포시 김포한강2로 41 (장기동, e편한세상 캐널시티)",1522-3232,37.63960023453895,126.67764807769912
1035,경기,김포감정DT,경기도 김포시 중봉로 27 (감정동),1522-3232,37.624786,126.696429
1036,경기,김포운양,경기도 김포시 김포한강11로 288-32,1522-3232,37.6543091,126.6841727
1037,경기,김포이마트,경기도 김포시 김포한강7로 71,1522-3232,37.644436737352,126.628229553273
1038,경기,김포풍무DT,경기도 김포시 풍무로 45 (풍무동),1522-3232,37.600112,126.720441
1039,경기,김포시청,경기도 김포시 사우중로 35 (사우동),1522-3232,37.618396,126.717912
1040,경기,김포장기,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)",1522-3232,37.644239,126.667908
1041,경기,김포통진DT,경기도 김포시 통진읍 김포대로 2026,1522-3232,37.682933887288634,126.61909971571191
1042,경기,김포현대아울렛3층,경기도 김포시 고촌읍 아라육로152번길 100,1522-3232,37.599328412,126.785580582
1043,경기,김포구래DT,경기도 김포시 양촌읍 봉수대로 1871,1522-3232,37.63477683875019,126.627616055273
1044,경기,김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층",1522-3232,37.651278880898836,126.64987998921725
1045,경기,김포걸포,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)",1522-3232,37.631846,126.702037
1046,경기,김포애기봉생태공원,경기도 김포시 월곶면 평화공원로 289,1522-3232,37.75543683447103,126.59539467459582
1047,경기,김포양촌역DT,"경기도 김포시 양촌읍 김포한강10로 236 구래리 259-1, 260, 262, 262-1 , 262-2, 260-6, 260-7",1522-3232,37.64763570182944,126.61973330343076
1048,경기,김포마산역,경기도 김포시 김포한강8로 172 (마산동),1522-3232,37.637468539944365,126.64441590603208
1049,경기,김포한강로DT,경기도 김포시 양촌읍 김포한강4로 257,1522-3232,37.65075236331756,126.65465311919966
1050,경기,부천상동역,경기도 부천시 원미구 길주로 105 (상동),1522-3232,37.50621,126.75427
1051,경기,스타필드부천,경기도 부천시 소사구 옥길로 1 (옥길동),1522-3232,37.461162409103956,126.8135100661429
1052,경기,부천옥길,경기도 부천시 소사구 옥길로 118 (옥길동),1522-3232,37.467655743678904,126.82331717690282
1053,경기,부천심곡DT,경기도 부천시 원미구 부천로 97 (심곡동),1522-3232,37.49302677958507,126.78450527950969
1054,경기,뉴코아부천,경기도 부천시 원미구 송내대로 239 (상동),1522-3232,37.504279,126.756992
1055,경기,중동이마트,경기도 부천시 원미구 석천로 188 (중동),1522-3232,37.50406453617466,126.76354523210646
1056,경기,부천중동DT,경기도 부천시 원미구 부흥로 193 (중동),1522-3232,37.4963743,126.76420000000007
1057,경기,부천신중동역,경기도 부천시 원미구 길주로 281 (중동),1522-3232,37.5037646,126.77414390000001
1058,경기,역곡역DT,경기도 부천시 소사구 경인로 485 (괴안동),1522-3232,37.4835239,126.8093104
1059,경기,부천중동,경기도 부천시 원미구 신흥로 161 (중동),1522-3232,37.497976,126.77702
1060,경기,부천시청역,경기도 부천시 원미구 길주로 181 (중동),1522-3232,37.50515528927381,126.7626907359831
1061,경기,현대중동,경기도 부천시 원미구 길주로 180 (중동),1522-3232,37.50451371486611,126.76065138080334
1062,경기,부천플레이도시,경기도 부천시 원미구 조마루로 2 (상동),1522-3232,37.50030232896319,126.74385119789906
1063,경기,송내역,경기도 부천시 원미구 부일로 204 (상동),1522-3232,37.488389,126.752604
1064,경기,부천상동,경기도 부천시 원미구 상동로 87 (상동),1522-3232,37.50535748795345,126.75255373808836
1065,경기,부천상일로,경기도 부천시 원미구 상일로 120 (상동),1522-3232,37.49123838780798,126.7556251093875
1066,경기,중동삼성,경기도 부천시 원미구 길주로 254 (중동),1522-3232,37.5031811685761,126.770616064676
1067,경기,부천역,경기도 부천시 소사구 부천로 1 (심곡본동),1522-3232,37.48417556967896,126.78268773567485
1068,경기,부천옥길DT,경기도 부천시 소사구 양지로 119 (옥길동),1522-3232,37.4720219,126.8160956
1069,경기,부천상동DT,경기도 부천시 원미구 평천로 611 (상동),1522-3232,37.5156818312932,126.758575497719
1070,경기,부천원종DT,경기도 부천시 오정구 소사로 826 (원종동),1522-3232,37.5297339526141,126.80545118712157
1071,경기,부천중동센트럴,"경기도 부천시 원미구 소향로 181 (중동, 센트럴파크 푸르지오)",1522-3232,37.501698,126.768647
1072,경기,춘의역DT,경기도 부천시 원미구 길주로 386 (춘의동),1522-3232,37.50308,126.78546
1073,경기,신중동,경기도 부천시 원미구 신흥로 187 (중동),1522-3232,37.5003106,126.7764634
1074,경기,소사역,"경기도 부천시 소사구 경인옛로 25 (소사본동, 부천 한신더휴 메트로)",1522-3232,37.48157573481657,126.79505290327361
1075,경기,광교갤러리아9F,경기도 수원시 영통구 광교호수공원로 320 (하동),1522-3232,37.285343464162516,127.05723519552484
1076,경기,수원법조타운,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동),1522-3232,37.29184,127.067164
1077,경기,광교역,경기도 수원시 영통구 대학로 47 (이의동),1522-3232,37.30058563335636,127.04410102879643
1078,경기,광교엘포트R,경기도 수원시 영통구 광교중앙로 145 (이의동),1522-3232,37.2869954,127.05778150000003
1079,경기,영통R,경기도 수원시 영통구 덕영대로 1566 (영통동),1522-3232,37.2456050375822,127.062158661007
1080,경기,수원망포DT,경기도 수원시 영통구 덕영대로 1467,1522-3232,37.24582770000001,127.05133999999998
1081,경기,수원광교,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움,1522-3232,37.29026200648969,127.04976194305105
1082,경기,수원트레이더스,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동),1522-3232,37.245803,127.047795
1083,경기,경희대국제캠퍼스,경기도 수원시 영통구 덕영대로 1695 (영통동),1522-3232,37.247951,127.076749
1084,경기,수원망포역,경기도 수원시 영통구 영통로 195 (망포동),1522-3232,37.2452115522263,127.056207367864
1085,경기,광교이마트,경기도 수원시 영통구 광교로 191(이의동),1522-3232,37.29661973601996,127.04754991685652
1086,경기,수원영통,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)",1522-3232,37.2556084236876,127.074645342368
1087,경기,수원매탄,경기도 수원시 영통구 효원로 400 (매탄동),1522-3232,37.2580532633873,127.045423420223
1088,경기,광교갤러리아6F,경기도 수원시 영통구 광교중앙로 124 (하동),1522-3232,37.28539753464783,127.05721832132485
1089,경기,광교더샵레이크시티,경기도 수원시 영통구 광교호수공원로 20 (원천동),1522-3232,37.2709141105943,127.06016412494561
1090,경기,수원청명,경기도 수원시 영통구 청명로 88 (영통동),1522-3232,37.2546045588473,127.078292140309
1091,경기,광교SK뷰레이크41F,경기도 수원시 영통구 법조로 25 (하동),1522-3232,37.28749328769524,127.0600730093509
1092,경기,안산한양대,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)",1522-3232,37.30076926817003,126.83815395983674
1093,경기,안산한대앞역,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)",1522-3232,37.30851298179862,126.85137186824745
1094,경기,안산삼성,"경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부",1522-3232,37.306449509095856,126.8477466214952
1095,경기,경기양평,경기도 양평군 양평읍 시민로 75,1522-3232,37.491066224,127.499953233
1096,경기,더양평DT,경기도 양평군 양평읍 양근로 76,1522-3232,37.497005095,127.481752371
1097,경기,용인죽전,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)",1522-3232,37.3313521,127.1091828
1098,경기,죽전단국대,경기도 용인시 수지구 죽전로168번길 18 (죽전동),1522-3232,37.3244016,127.12494279999998
1099,경기,수지동천,경기도 용인시 수지구 손곡로,1522-3232,37.335988,127.09101
1100,경기,죽전,경기도 용인시 수지구 현암로 140 (죽전동),1522-3232,37.331506,127.12479
1101,경기,수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동),1522-3232,37.314048,127.079162
1102,경기,광교중앙로,경기도 용인시 수지구 광교마을로 41 (상현동),1522-3232,37.29895843016633,127.06933919398742
1103,경기,스타필드마켓죽전,"경기도 용인시 수지구 포은대로 552, 스타필드마켓 죽전점 1층 (죽전동)",1522-3232,37.3253735,127.1099255
1104,경기,신세계사우스시티,경기도 용인시 수지구 포은대로 536 (죽전동) 3층,1522-3232,37.32500393,127.1081332
1105,경기,수지이마트,경기도 용인시 수지구 수지로 203 (신봉동),1522-3232,37.31965,127.083677
1106,경기,수지풍덕천,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)",1522-3232,37.322169,127.0952655
1107,경기,용인고기동유원지,경기도 용인시 수지구 고기로 487 (고기동),1522-3232,37.359607,127.055438
1108,경기,수지구청역,"경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호",1522-3232,37.323104564866,127.09488475046
1109,경기,수지성복역,경기도 용인시 수지구 성복2로 37 (성복동),1522-3232,37.3127961,127.0802009
1110,경기,파주P.아울렛1F,경기도 파주시 탄현면 필승로 200,1522-3232,37.769258,126.6947
1111,경기,파주야당역,경기도 파주시 경의로 1066,1522-3232,37.712142,126.759475
1112,경기,파주금촌역,경기도 파주시 문화로 109 (금촌동),1522-3232,37.764081,126.774205
1113,경기,파주금릉역,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)",1522-3232,37.752207,126.765613
1114,경기,파주운정,경기도 파주시 와석순환로 135,1522-3232,37.71203,126.744499
1115,경기,파주P.아울렛3F,경기도 파주시 탄현면 필승로 200 1312호,1522-3232,37.768974,126.69632
1116,경기,파주문산DT,경기도 파주시 파주읍 통일로 1555 (봉서리),1522-3232,37.8464380469309,126.789040084356
1117,경기,파주가람,경기도 파주시 가람로 89 (와동동),1522-3232,37.735972140257,126.759841042896
1118,경기,파주산내,경기도 파주시 청암로17번길 29 (목동동),1522-3232,37.728707,126.735514
1119,경기,파주교하,경기도 파주시 청석로 256 (동패동),1522-3232,37.7246852217901,126.717740601475
1120,경기,파주LGD,경기도 파주시 월롱면 엘지로 245 (상동),1522-3232,37.8098789765584,126.76770065141242
1121,경기,파주야당DT,경기도 파주시 경의로 966 (야당동),1522-3232,37.70346,126.75964
1122,경기,파주운정이마트,경기도 파주시 한울로 123 (동패동),1522-3232,37.710647,126.74545
1123,경기,지행역,경기도 동두천시 지행로 55 (지행동),1522-3232,37.89270418557808,127.05348152566178
1124,경기,동두천DT,경기도 동두천시 평화로 2254 (지행동),1522-3232,37.88905594799414,127.0570143986884
1125,경기,동두천송내DT,경기도 동두천시 평화로 2163 (송내동),1522-3232,37.880808446841186,127.05561559032506
1126,광주,광주운남DT,광주광역시 광산구 임방울대로 156 (운남동),1522-3232,35.175136,126.818062
1127,광주,광주선운DT,광주광역시 광산구 선운로 20번길 63,1522-3232,35.1468918132751,126.777527653198
1128,광주,광주산정DT,광주광역시 광산구 용아로 342 (산정동),1522-3232,35.173524,126.804191
1129,광주,광주흑석DT,광주광역시 광산구 사암로 367 (산정동),1522-3232,35.1769635314888,126.807928873416
1130,광주,광주송정역,광주광역시 광산구 상무대로205번길 6 (송정동),1522-3232,35.1380713043052,126.791425499249
1131,광주,광주수완DT,광주광역시 광산구 임방울대로 487 (수완동),1522-3232,35.2030951514752,126.819068502713
1132,광주,광주신가DT,광주광역시 광산구 목련로 335 (신가동),1522-3232,35.1790467,126.8301259
1133,광주,광주쌍암,광주광역시 광산구 첨단중앙로 158 (쌍암동),1522-3232,35.2193113953075,126.842304220026
1134,광주,광주장덕,광주광역시 광산구 장신로 85 (장덕동),1522-3232,35.191066862312,126.819243400822
1135,광주,광주하남,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)",1522-3232,35.1625996806446,126.81032250012
1136,광주,광주첨단,광주광역시 광산구 첨단중앙로 104 (월계동),1522-3232,35.2147182718094,126.843466326152
1137,광주,광산수완,"광주광역시 광산구 장신로 134, 1~2층 (수완동)",1522-3232,35.1905205771604,126.8247180482
1138,광주,광주신창강변DT,광주광역시 광산구 북문대로 321 (신창동),1522-3232,35.188844789779,126.857649994301
1139,광주,광주첨단DT,광주광역시 광산구 첨단월봉로 84 (산월동),1522-3232,35.2062384857051,126.847734037212
1140,광주,광주비아DT,광주광역시 광산구 첨단과기로 81 (비아동),1522-3232,35.2232057,126.8348789
1141,광주,광주송정로,광주광역시 광산구 상무대로 202 (송정동),1522-3232,35.13714620828514,126.79167046372748
1142,광주,광주시리단길,"광주광역시 광산구 임방울대로826번길 29-12 (쌍암동) 101호, 102호, 103호, 104호",1522-3232,35.216064750383524,126.84975989378465
1143,광주,광주월산DT,광주광역시 남구 대남대로 386 (월산동),1522-3232,35.14561145257798,126.89083817211923
1144,광주,광주주월DT,광주광역시 남구 회재로 1256 (주월동),1522-3232,35.134253849378254,126.89809502958025
1145,광주,광주효천DT,광주광역시 남구 임암길 232 (임암동),1522-3232,35.09994272781475,126.87134921870485
1146,광주,광주봉선로,광주광역시 남구 제석로 104 (봉선동),1522-3232,35.124262,126.907898
1147,광주,광주서문대로,광주광역시 남구 서문대로 665 (진월동),1522-3232,35.119448,126.898595
1148,광주,광주방림DT,광주광역시 남구 대남대로 67 (방림동),1522-3232,35.13505736028861,126.91758096869976
1149,광주,광주봉선중앙,광주광역시 남구 봉선중앙로 51 (봉선동),1522-3232,35.1254197,126.9112507
1150,광주,광주진월,광주광역시 남구 서문대로 745 (주월동),1522-3232,35.125781,126.897221
1151,광주,광주봉선,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)",1522-3232,35.12294287435785,126.91411270233776
1152,광주,봉선이마트,광주광역시 남구 봉선로 198 (봉선동),1522-3232,35.1224129503302,126.916025777436
1153,광주,광주지산DT,광주광역시 동구 필문대로 240 (동명동),1522-3232,35.149728,126.929070
1154,광주,광주동명,광주광역시 동구 동명로 16 (동명동),1522-3232,35.150362,126.9236181
1155,광주,광주지원DT,광주광역시 동구 남문로 529 (용산동),1522-3232,35.1185225125972,126.9333452904421
1156,광주,광주지산유원지입구,광주광역시 동구 무등로 592 (산수동),1522-3232,35.154459,126.940912
1157,광주,광주황금,광주광역시 동구 중앙로160번길 14 (황금동),1522-3232,35.1473572,126.9145683
1158,광주,충장서림,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)",1522-3232,35.14808817,126.9173077
1159,광주,충장일가,광주광역시 동구 서석로 43 (충장로1가),1522-3232,35.146797,126.918252
1160,광주,조선대,광주광역시 동구 지산로 3 (서석동),1522-3232,35.144608,126.930183
1161,광주,조선대국제관,광주광역시 동구 조선대5길 9 (서석동),1522-3232,35.14268276554809,126.93189905789138
1162,광주,광주충장DT,광주광역시 동구 천변우로 421 (불로동),1522-3232,35.144342,126.9149709
1163,광주,광주오치,광주광역시 북구 설죽로 314 (오치동),1522-3232,35.187452736868266,126.89890250470112
1164,광주,광주연제DT,광주광역시 북구 양일로18번길 2 (연제동),1522-3232,35.197688,126.866803
1165,광주,광주신안DT,광주광역시 북구 서암대로 93 (신안동),1522-3232,35.171678,126.894998
1166,광주,광주매곡DT,광주광역시 북구 설죽로 339 (매곡동),1522-3232,35.189836,126.898698
1167,광주,광주두암타운,광주광역시 북구 삼정로 4 (두암동),1522-3232,35.162112,126.937388
1168,광주,광주일곡,광주광역시 북구 설죽로 518 (일곡동),1522-3232,35.205463,126.898114
1169,광주,광주북구청,광주광역시 북구 서방로9번길 30 (중흥동),1522-3232,35.17483,126.914469
1170,광주,광주첨단신용,광주광역시 북구 첨단연신로 101 (신용동),1522-3232,35.20701,126.864115
1171,광주,광주용두DT,광주광역시 북구 임방울대로 1016 (신용동),1522-3232,35.212837,126.868485
1172,광주,전남대,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)",1522-3232,35.17719867,126.9124787
1173,광주,광주용봉,광주광역시 북구 저불로 45 (용봉동),1522-3232,35.178664,126.895196
1174,광주,광주각화DT,광주광역시 북구 동문대로 303 (문흥동),1522-3232,35.1886443441194,126.93359912845
1175,광주,동광주DT,광주광역시 북구 동문대로 148 (두암동),1522-3232,35.175874,126.927584
1176,광주,광주양산DT,광주광역시 북구 하서로 380 (양산동),1522-3232,35.208888,126.87419
1177,광주,광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동),1522-3232,35.156282894754526,126.8828860890317
1178,광주,광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동),1522-3232,35.14993173,126.85482276
1179,광주,광주화정DT,광주광역시 서구 상무대로 1080,1522-3232,35.152205,126.879997
1180,광주,광주상무중앙로,광주광역시 서구 상무중앙로 46 (치평동) 1층,1522-3232,35.151021,126.848815
1181,광주,광주상무시민로,광주광역시 서구 운천로 253 (치평동) 103호,1522-3232,35.154963,126.854437
1182,광주,광주풍암,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩,1522-3232,35.1268447,126.8796486
1183,광주,광주금호DT,광주광역시 서구 운천로109번길 1 (쌍촌동),1522-3232,35.1421126,126.85766460000002
1184,광주,광주상무대교,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)",1522-3232,35.1551,126.848788
1185,광주,광주동림,"광주광역시 서구 하남대로 672-1, 1층 (동천동)",1522-3232,35.171734,126.86618
1186,광주,상무치평,"광주광역시 서구 상무자유로 173, 1층 (치평동)",1522-3232,35.151968,126.853423
1187,광주,상무역,"광주광역시 서구 상무중앙로 7, 1층 (치평동)",1522-3232,35.1475664524442,126.84811358436447
1188,광주,신세계광주신관B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)",1522-3232,35.158806,126.882069
1189,광주,광주풍암호수공원,광주광역시 서구 회재로 970 (풍암동),1522-3232,35.1252752078873,126.869198235695
1190,광주,서광주DT,광주광역시 서구 서광주로 23 (매월동),1522-3232,35.129468,126.847401
1191,광주,광주염주,광주광역시 서구 월드컵4강로 56 (화정동),1522-3232,35.142071401469,126.875287018219
1192,광주,광주광천,광주광역시 서구 죽봉대로 66 (농성동),1522-3232,35.159037105,126.883463848
1193,대구,대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동),1522-3232,35.845522,128.593536
1194,대구,대구앞산DT,대구광역시 남구 현충로 32 (대명동),1522-3232,35.835516,128.579871
1195,대구,영남대학교의료원영의관,대구광역시 남구 현충로 170 (대명동),1522-3232,35.84594789200674,128.58521684051493
1196,대구,대구가톨릭대학교병원,대구광역시 남구 두류공원로17길 33 (대명동),1522-3232,35.84339006877753,128.56742153199514
1197,대구,영남대학교의료원,대구광역시 남구 현충로 170 (대명동),1522-3232,35.8473627403431,128.585110856193
1198,대구,대구앞산스카이타운,대구광역시 남구 앞산순환로 375 (대명동),1522-3232,35.8323609810316,128.566888601875
